product_id,seller_id,category_id,product_name,price,stock_quantity,created_at
3803,485,13,Optimized encompassing policy,638.7,372,2023-04-20
3804,136,15,Polarized next generation strategy,448.96,9,2025-06-08
3805,485,13,Future-proofed exuding service-desk,683.95,259,2023-12-09
3806,439,8,Face-to-face mission-critical success,381.11,190,2026-03-11
3807,3,14,Networked bifurcated alliance,833.71,425,2023-11-24
3808,15,14,Reduced zero-defect collaboration,40.8,361,2025-04-09
3809,196,13,Multi-lateral zero-defect open system,459.97,182,2025-04-06
3810,269,7,Grass-roots executive hub,657.38,144,2026-03-20
3811,459,5,Diverse national workforce,286.97,248,2026-04-15
3812,214,2,Organic optimizing service-desk,472.82,111,2026-04-17
3813,585,11,Sharable bi-directional flexibility,438.53,294,2026-01-14
3814,285,14,Programmable multi-state archive,897.53,404,2023-06-08
3815,264,10,Switchable transitional support,822.93,259,2025-05-25
3816,36,10,Expanded exuding toolset,667.37,455,2024-10-07
3817,322,1,Cross-platform holistic matrix,780.75,305,2024-03-01
3818,147,14,Up-sized optimizing attitude,378.16,446,2025-06-12
3819,304,4,Seamless client-driven parallelism,119.16,381,2024-03-31
3820,264,15,Configurable context-sensitive interface,345.99,66,2023-07-26
3821,161,12,Realigned encompassing matrix,495.5,360,2025-12-28
3822,77,11,Total bifurcated info-mediaries,780.98,53,2024-11-05
3823,296,9,Self-enabling mobile benchmark,839.83,116,2024-05-30
3824,17,1,Compatible 5thgeneration analyzer,631.31,93,2025-07-11
3825,448,12,Organized reciprocal open architecture,630.61,470,2023-12-01
3826,141,15,Multi-channeled asynchronous orchestration,177.82,302,2025-12-23
3827,312,8,Enhanced zero administration project,273.64,423,2023-11-27
3828,350,7,Customer-focused national approach,645.03,382,2025-10-29
3829,504,2,Future-proofed disintermediate paradigm,763.27,396,2025-10-23
3830,539,3,Reverse-engineered intermediate paradigm,818.54,65,2024-02-24
3831,462,9,Diverse responsive matrix,580.44,332,2025-09-16
3832,60,6,Decentralized local Internet solution,593.24,497,2024-08-17
3833,70,7,Reduced dedicated extranet,472.32,196,2023-06-07
3834,205,12,Extended bifurcated matrices,652.38,294,2025-01-27
3835,411,5,Multi-layered client-server definition,423.44,294,2026-05-12
3836,550,14,Automated dedicated superstructure,871.83,200,2023-02-20
3837,333,9,Multi-layered static collaboration,388.39,227,2026-06-30
3838,276,10,Operative tangible access,698.65,198,2024-01-30
3839,555,4,Enterprise-wide zero tolerance focus group,874.09,438,2026-06-25
3840,456,3,Profit-focused intermediate portal,185.18,411,2023-09-02
3841,52,14,Multi-tiered incremental encoding,490.98,293,2023-10-16
3842,428,2,Switchable grid-enabled methodology,348.84,67,2023-01-16
3843,102,7,Exclusive web-enabled function,293.76,461,2024-10-14
3844,461,11,Vision-oriented upward-trending instruction set,458.37,486,2024-07-22
3845,339,8,Digitized discrete contingency,600.62,267,2025-03-27
3846,331,6,Synergistic value-added array,677.68,183,2025-10-07
3847,361,2,Object-based multi-tasking toolset,892.11,88,2024-06-05
3848,482,7,Down-sized executive throughput,250.75,3,2023-04-18
3849,396,9,Cross-platform optimal intranet,404.53,266,2025-04-29
3850,544,14,Managed dynamic data-warehouse,123.84,349,2023-04-28
3851,366,2,Devolved next generation toolset,376.17,180,2024-06-06
3852,333,2,Grass-roots 5thgeneration paradigm,142.74,456,2024-06-09
3853,310,5,Face-to-face real-time success,66.49,262,2026-04-20
3854,484,15,Function-based client-server toolset,270.0,73,2024-02-18
3855,207,9,Fully-configurable high-level algorithm,368.84,273,2025-05-22
3856,18,9,Expanded discrete core,699.09,428,2024-10-13
3857,482,14,Optimized fresh-thinking installation,42.49,32,2025-07-15
3858,21,4,Grass-roots background moratorium,370.34,23,2026-06-28
3859,306,13,Decentralized human-resource collaboration,843.26,78,2024-03-10
3860,525,11,Expanded 24hour policy,373.02,88,2023-04-03
3861,341,12,Down-sized local analyzer,48.41,313,2025-12-31
3862,229,1,Proactive multimedia productivity,884.88,397,2024-07-23
3863,71,4,Synergistic solution-oriented info-mediaries,245.85,296,2023-01-25
3864,598,13,Public-key radical artificial intelligence,392.76,33,2026-05-28
3865,488,10,Balanced zero-defect software,438.88,432,2026-03-25
3866,499,3,Advanced next generation toolset,757.42,172,2023-11-10
3867,569,5,Persistent cohesive portal,103.01,185,2025-03-08
3868,277,9,Virtual contextually-based extranet,16.79,162,2023-03-28
3869,476,4,Devolved optimal orchestration,321.76,394,2025-02-12
3870,504,5,Reduced transitional application,889.12,498,2023-01-30
3871,587,6,Multi-tiered dedicated success,450.94,327,2024-04-01
3872,587,5,Re-engineered intangible matrix,610.75,454,2024-11-20
3873,599,14,Organized directional policy,566.99,280,2023-04-03
3874,144,11,Enhanced zero tolerance projection,884.41,0,2023-12-12
3875,257,5,Face-to-face solution-oriented contingency,136.68,446,2023-04-01
3876,239,2,Sharable full-range capability,321.62,271,2026-05-14
3877,144,6,Decentralized composite instruction set,470.91,312,2023-02-05
3878,480,4,Vision-oriented motivating service-desk,760.71,78,2023-03-25
3879,233,2,Extended disintermediate toolset,509.34,225,2025-07-30
3880,483,5,Cross-group leadingedge website,481.66,235,2025-01-12
3881,375,2,Total executive emulation,592.38,34,2025-11-17
3882,436,12,Balanced background matrix,244.23,465,2025-12-06
3883,163,4,Compatible non-volatile policy,8.3,267,2023-09-22
3884,328,13,Up-sized asymmetric analyzer,579.03,447,2025-03-22
3885,527,13,Open-source fresh-thinking architecture,844.11,54,2026-03-14
3886,431,3,User-centric tangible leverage,223.99,392,2024-03-26
3887,173,15,Upgradable exuding Graphical User Interface,389.27,377,2025-01-08
3888,562,7,Reactive 6thgeneration pricing structure,646.2,387,2024-07-27
3889,170,8,Robust methodical framework,380.88,246,2024-08-22
3890,529,4,Configurable interactive forecast,93.29,227,2024-01-30
3891,3,7,User-centric reciprocal conglomeration,365.55,431,2026-04-24
3892,219,11,Organized discrete algorithm,870.1,468,2023-06-27
3893,381,2,Mandatory grid-enabled paradigm,883.63,271,2023-07-04
3894,480,9,Expanded bifurcated pricing structure,453.07,150,2023-10-28
3895,391,14,Horizontal clear-thinking installation,328.81,174,2026-02-27
3896,320,7,Centralized scalable circuit,562.45,303,2023-02-17
3897,431,15,Customer-focused neutral attitude,141.71,68,2025-07-31
3898,148,4,Up-sized context-sensitive parallelism,590.11,60,2025-07-11
3899,515,10,Reverse-engineered high-level projection,29.13,77,2023-12-17
3900,234,8,Persistent multimedia help-desk,612.97,293,2023-04-26
3901,37,12,Reactive reciprocal ability,732.22,390,2025-05-27
3902,324,14,Automated systemic archive,249.09,409,2026-01-15
3903,459,1,Operative local open architecture,605.62,282,2024-07-28
3904,478,8,Ameliorated leadingedge database,524.92,360,2024-06-15
3905,73,11,Robust global initiative,712.99,215,2025-10-13
3906,322,6,Sharable web-enabled circuit,186.25,268,2023-06-08
3907,558,9,Face-to-face web-enabled throughput,563.75,20,2025-07-15
3908,216,8,Quality-focused bandwidth-monitored time-frame,465.19,180,2026-04-09
3909,67,6,Down-sized methodical system engine,447.22,29,2026-02-16
3910,595,5,Synergized modular moratorium,335.78,311,2025-03-10
3911,172,7,Future-proofed actuating budgetary management,744.95,107,2025-11-01
3912,270,9,Object-based zero administration support,462.99,210,2024-02-25
3913,538,1,Realigned motivating standardization,775.8,491,2023-02-04
3914,491,7,Seamless mission-critical circuit,75.94,121,2026-04-30
3915,409,11,Synergized zero-defect knowledge user,102.34,58,2026-05-19
3916,29,11,Integrated national help-desk,765.49,377,2023-06-30
3917,561,15,Multi-tiered attitude-oriented definition,727.51,51,2023-11-13
3918,581,11,Networked human-resource complexity,711.24,267,2025-03-03
3919,101,9,Open-source context-sensitive open architecture,691.47,417,2023-02-24
3920,501,1,Organic content-based frame,824.28,198,2026-05-05
3921,38,14,Horizontal needs-based Local Area Network,110.98,232,2026-04-15
3922,136,4,Object-based zero tolerance capacity,435.53,75,2026-04-22
3923,569,3,Cross-group non-volatile service-desk,351.91,310,2024-04-18
3924,230,5,Programmable clear-thinking throughput,815.22,261,2025-06-13
3925,312,10,Compatible attitude-oriented service-desk,812.39,471,2023-04-05
3926,249,12,Distributed bandwidth-monitored methodology,287.97,215,2025-10-02
3927,336,8,Profit-focused global parallelism,462.36,211,2025-11-28
3928,231,4,Universal 24/7 secured line,307.79,353,2025-07-02
3929,14,13,Total bandwidth-monitored challenge,440.71,120,2023-07-27
3930,175,14,Open-architected stable access,725.82,460,2024-03-22
3931,103,6,Digitized foreground data-warehouse,299.69,323,2023-03-29
3932,326,8,Diverse encompassing neural-net,610.12,16,2025-01-02
3933,131,11,Implemented 3rdgeneration hardware,88.77,244,2026-06-19
3934,228,9,Reduced web-enabled parallelism,250.08,420,2024-07-27
3935,270,1,Decentralized eco-centric methodology,283.5,260,2026-01-05
3936,215,2,Assimilated optimizing task-force,874.8,159,2023-05-11
3937,316,15,Distributed value-added infrastructure,437.63,26,2023-07-29
3938,157,15,Multi-layered analyzing implementation,208.0,331,2024-10-22
3939,51,4,Grass-roots zero administration moratorium,363.52,227,2023-08-22
3940,333,11,Distributed dedicated service-desk,676.29,419,2025-12-29
3941,77,12,Proactive real-time implementation,38.53,327,2025-06-15
3942,462,10,Cross-platform system-worthy definition,404.53,27,2023-10-19
3943,238,11,Multi-layered mobile model,876.29,411,2024-06-30
3944,366,7,Enterprise-wide incremental support,463.57,134,2025-04-23
3945,485,10,Configurable system-worthy open architecture,730.12,12,2024-04-19
3946,434,12,Ergonomic cohesive orchestration,771.31,488,2024-09-02
3947,23,2,Horizontal attitude-oriented archive,391.64,480,2023-10-03
3948,327,8,Cross-group transitional throughput,200.66,255,2025-11-02
3949,214,14,User-centric incremental moderator,111.52,298,2025-10-17
3950,375,8,Optimized human-resource productivity,637.23,82,2026-05-16
3951,151,11,Seamless multi-tasking success,398.06,53,2025-11-08
3952,403,9,Robust 4thgeneration open system,697.74,106,2023-03-19
3953,140,10,Integrated radical hardware,747.72,169,2026-02-19
3954,378,15,Triple-buffered asynchronous Internet solution,636.16,155,2023-12-02
3955,233,4,Profound upward-trending application,161.66,46,2025-02-08
3956,382,2,Innovative 3rdgeneration hardware,497.23,320,2024-06-04
3957,551,4,Balanced tertiary pricing structure,526.84,408,2025-03-07
3958,25,8,Down-sized tertiary complexity,819.78,153,2024-08-20
3959,394,14,Pre-emptive local concept,426.48,130,2025-03-07
3960,181,12,Public-key hybrid Internet solution,114.48,380,2026-03-18
3961,366,9,Fully-configurable zero-defect forecast,258.66,42,2025-09-24
3962,275,12,Multi-channeled scalable emulation,839.03,475,2026-06-02
3963,118,7,Automated 24/7 focus group,61.95,1,2024-11-20
3964,14,3,Proactive 6thgeneration definition,808.31,39,2025-11-17
3965,97,7,Decentralized transitional orchestration,510.26,36,2024-08-10
3966,102,4,Horizontal system-worthy benchmark,710.01,153,2024-07-14
3967,492,7,Multi-tiered exuding success,630.64,29,2026-04-24
3968,262,14,Up-sized encompassing firmware,508.39,355,2025-09-24
3969,461,5,Ergonomic discrete Graphic Interface,28.11,65,2026-04-26
3970,129,9,Reactive zero administration framework,367.53,340,2024-05-09
3971,207,13,Enterprise-wide exuding Internet solution,841.13,415,2023-11-07
3972,435,14,Organic user-facing approach,572.79,496,2023-03-02
3973,589,12,Reactive even-keeled strategy,582.99,196,2024-01-19
3974,120,9,Intuitive 24/7 focus group,802.16,212,2025-02-11
3975,464,8,Front-line mobile workforce,115.18,382,2025-02-12
3976,426,7,Exclusive mission-critical architecture,394.77,39,2023-01-04
3977,143,6,Switchable clear-thinking Graphic Interface,673.2,468,2024-05-07
3978,285,3,Object-based object-oriented success,731.11,471,2023-03-07
3979,138,13,Quality-focused attitude-oriented attitude,764.87,65,2023-10-01
3980,226,5,Advanced tertiary extranet,554.27,278,2023-03-23
3981,75,15,Phased scalable frame,889.76,371,2025-06-15
3982,434,9,Public-key global encoding,202.52,215,2025-09-26
3983,367,10,Visionary bi-directional migration,667.62,48,2025-08-29
3984,464,10,De-engineered exuding standardization,69.58,76,2024-09-15
3985,283,14,Operative tangible leverage,366.22,140,2024-08-24
3986,28,10,Centralized bi-directional knowledgebase,151.95,125,2024-12-18
3987,65,8,Profit-focused next generation attitude,277.11,202,2025-01-08
3988,445,15,Focused heuristic product,279.91,444,2025-02-10
3989,54,2,Fundamental didactic challenge,496.87,126,2025-09-29
3990,132,7,Configurable national throughput,200.27,290,2026-04-12
3991,366,12,Compatible clear-thinking instruction set,814.6,195,2026-06-08
3992,343,6,Implemented bifurcated hardware,526.46,80,2024-01-10
3993,498,11,Balanced logistical pricing structure,397.6,435,2024-06-22
3994,95,5,Managed incremental matrix,549.02,13,2024-03-19
3995,561,6,Virtual high-level productivity,7.21,91,2024-11-16
3996,352,2,Sharable maximized interface,657.09,106,2024-07-09
3997,296,15,Re-contextualized zero-defect architecture,616.58,448,2026-01-30
3998,409,8,Team-oriented context-sensitive analyzer,130.9,273,2026-01-02
3999,235,10,Customer-focused directional groupware,5.7,240,2024-05-08
4000,240,2,Profound didactic frame,231.15,184,2024-07-19
4001,388,12,Diverse client-server orchestration,666.34,42,2025-02-04
4002,494,5,Profound client-server implementation,524.32,101,2023-11-01
4003,367,2,Synergized radical installation,107.43,356,2026-04-19
4004,469,9,Cross-platform optimizing projection,467.76,301,2024-10-10
4005,219,2,Inverse responsive concept,124.93,352,2023-01-17
4006,297,1,Managed eco-centric hub,526.92,146,2024-05-14
4007,452,8,Progressive leadingedge challenge,587.31,217,2023-07-14
4008,527,4,Profit-focused bandwidth-monitored core,51.32,270,2025-02-04
4009,515,1,Optional clear-thinking circuit,58.49,370,2026-01-02
4010,492,4,Organic interactive Local Area Network,81.76,105,2026-04-07
4011,87,6,Re-engineered composite knowledge user,87.42,33,2024-05-27
4012,235,7,Universal object-oriented analyzer,435.83,211,2023-12-16
4013,107,13,Synchronized global extranet,18.22,408,2026-01-28
4014,80,9,Compatible didactic core,413.21,23,2026-06-13
4015,416,11,Customizable leadingedge parallelism,474.42,216,2024-09-08
4016,132,6,User-centric executive synergy,686.07,429,2023-04-19
4017,417,11,Optimized coherent encryption,495.37,428,2023-01-05
4018,147,14,Progressive disintermediate software,387.88,296,2024-02-10
4019,251,15,Open-source responsive database,728.72,36,2025-02-01
4020,270,3,Open-source object-oriented ability,637.51,100,2023-01-26
4021,414,1,Mandatory 24hour matrix,52.24,99,2023-04-22
4022,190,9,Face-to-face asymmetric function,391.39,171,2024-11-17
4023,20,11,Future-proofed user-facing attitude,297.15,425,2023-10-10
4024,173,5,Digitized 4thgeneration frame,668.1,49,2024-08-15
4025,158,1,Organic exuding initiative,366.32,245,2023-03-17
4026,106,6,Fully-configurable radical groupware,72.46,163,2026-04-20
4027,580,3,Enterprise-wide eco-centric initiative,22.08,440,2025-04-02
4028,435,15,Self-enabling solution-oriented info-mediaries,228.6,434,2025-11-29
4029,145,3,Ergonomic uniform circuit,126.43,69,2024-07-23
4030,39,1,Configurable zero administration info-mediaries,892.13,118,2026-04-17
4031,134,3,Ameliorated demand-driven middleware,600.02,24,2025-02-01
4032,387,3,Adaptive multi-state ability,591.23,48,2026-06-11
4033,48,14,Organized didactic website,72.59,388,2024-03-01
4034,263,9,Object-based secondary protocol,279.53,114,2026-03-25
4035,104,4,Inverse bandwidth-monitored artificial intelligence,208.89,89,2025-01-14
4036,186,9,Expanded dedicated complexity,344.05,498,2023-08-28
4037,220,3,Persevering encompassing firmware,222.7,306,2024-06-04
